beta_1,beta_2,beta_3,init_quality,accuracy
0.28,0.36,0.36,0.55,0.821561338
0.28,0.36,0.36,0.6,0.821561338
0.28,0.36,0.36,0.65,0.821561338
0.36,0.4,0.24,0.55,0.821561338
0.4,0.4,0.2,0.5,0.821561338
0.4,0.4,0.2,0.8,0.821561338
0.4,0.4,0.2,0.85,0.821561338
0.4,0.4,0.2,0.9,0.821561338
0.44,0.36,0.2,0.9,0.821561338
0.44,0.4,0.16,0.8,0.821561338
0.44,0.4,0.16,0.85,0.821561338
0.44,0.4,0.16,0.9,0.821561338
0.48,0.4,0.12,0.55,0.821561338
0.52,0.36,0.12,0.5,0.821561338
0.52,0.36,0.12,0.55,0.821561338
0.52,0.36,0.12,0.6,0.821561338
0.52,0.36,0.12,0.65,0.821561338
0.52,0.36,0.12,0.7,0.821561338
0.52,0.36,0.12,0.75,0.821561338
0.52,0.36,0.12,0.85,0.821561338
0.52,0.36,0.12,0.9,0.821561338
0.52,0.36,0.12,0.95,0.821561338
0.56,0.36,0.08,0.5,0.821561338
0.56,0.36,0.08,0.55,0.821561338
0.56,0.36,0.08,0.6,0.821561338
0.56,0.36,0.08,0.65,0.821561338
0.56,0.36,0.08,0.7,0.821561338
0.56,0.36,0.08,0.75,0.821561338
0.56,0.36,0.08,0.8,0.821561338
0.56,0.36,0.08,0.85,0.821561338
0.56,0.36,0.08,0.9,0.821561338
0.56,0.36,0.08,0.95,0.821561338
0.6,0.36,0.04,0.55,0.821561338
0.6,0.36,0.04,0.6,0.821561338
0.6,0.36,0.04,0.65,0.821561338
0.6,0.36,0.04,0.7,0.821561338
0.6,0.36,0.04,0.75,0.821561338
0.6,0.36,0.04,0.8,0.821561338
0.6,0.36,0.04,0.85,0.821561338
0.6,0.36,0.04,0.9,0.821561338
0.6,0.36,0.04,0.95,0.821561338
0.64,0.32,0.04,0.5,0.821561338
0.64,0.32,0.04,0.55,0.821561338
0.64,0.32,0.04,0.6,0.821561338
0.64,0.32,0.04,0.65,0.821561338
0.64,0.32,0.04,0.7,0.821561338
0.64,0.32,0.04,0.75,0.821561338
0.64,0.32,0.04,0.8,0.821561338
0.64,0.32,0.04,0.85,0.821561338
0.64,0.32,0.04,0.9,0.821561338
0.64,0.32,0.04,0.95,0.821561338
0.72,0.28,0,0.5,0.821561338
0.72,0.28,0,0.55,0.821561338
0.72,0.28,0,0.6,0.821561338
0.72,0.28,0,0.65,0.821561338
0.72,0.28,0,0.7,0.821561338
0.72,0.28,0,0.75,0.821561338
0.72,0.28,0,0.8,0.821561338
0.72,0.28,0,0.85,0.821561338
0.72,0.28,0,0.9,0.821561338
0.76,0.24,0,0.95,0.821561338
0.8,0.2,0,0.9,0.821561338
0.8,0.2,0,0.95,0.821561338
0.84,0.16,0,0.9,0.821561338
0.84,0.16,0,0.95,0.821561338
0.88,0.12,0,0.9,0.821561338
0,0.32,0.68,0.5,0.820322181
0,0.32,0.68,0.55,0.820322181
0,0.32,0.68,0.6,0.820322181
0,0.32,0.68,0.65,0.820322181
0,0.32,0.68,0.7,0.820322181
0,0.32,0.68,0.75,0.820322181
0,0.32,0.68,0.8,0.820322181
0,0.32,0.68,0.85,0.820322181
0,0.32,0.68,0.9,0.820322181
0,0.32,0.68,0.95,0.820322181
0,0.36,0.64,0.5,0.820322181
0,0.36,0.64,0.55,0.820322181
0,0.36,0.64,0.6,0.820322181
0,0.36,0.64,0.65,0.820322181
0,0.36,0.64,0.7,0.820322181
0,0.36,0.64,0.75,0.820322181
0,0.36,0.64,0.8,0.820322181
0,0.36,0.64,0.85,0.820322181
0,0.36,0.64,0.9,0.820322181
0,0.36,0.64,0.95,0.820322181
0,0.4,0.6,0.5,0.820322181
0,0.4,0.6,0.55,0.820322181
0,0.4,0.6,0.6,0.820322181
0,0.4,0.6,0.65,0.820322181
0,0.4,0.6,0.7,0.820322181
0,0.4,0.6,0.75,0.820322181
0,0.4,0.6,0.8,0.820322181
0,0.4,0.6,0.85,0.820322181
0,0.4,0.6,0.9,0.820322181
0,0.4,0.6,0.95,0.820322181
0,0.44,0.56,0.5,0.820322181
0,0.44,0.56,0.55,0.820322181
0,0.44,0.56,0.6,0.820322181
0,0.44,0.56,0.65,0.820322181
0,0.44,0.56,0.7,0.820322181
0,0.44,0.56,0.75,0.820322181
0,0.44,0.56,0.8,0.820322181
0,0.44,0.56,0.85,0.820322181
0,0.44,0.56,0.9,0.820322181
0,0.44,0.56,0.95,0.820322181
0.04,0.4,0.56,0.5,0.820322181
0.04,0.4,0.56,0.55,0.820322181
0.04,0.4,0.56,0.6,0.820322181
0.04,0.4,0.56,0.65,0.820322181
0.04,0.4,0.56,0.7,0.820322181
0.04,0.4,0.56,0.75,0.820322181
0.04,0.4,0.56,0.8,0.820322181
0.04,0.4,0.56,0.85,0.820322181
0.04,0.4,0.56,0.9,0.820322181
0.04,0.4,0.56,0.95,0.820322181
0.08,0.28,0.64,0.7,0.820322181
0.08,0.28,0.64,0.75,0.820322181
0.08,0.28,0.64,0.8,0.820322181
0.08,0.28,0.64,0.85,0.820322181
0.08,0.28,0.64,0.9,0.820322181
0.08,0.28,0.64,0.95,0.820322181
0.08,0.4,0.52,0.5,0.820322181
0.08,0.4,0.52,0.55,0.820322181
0.08,0.4,0.52,0.6,0.820322181
0.08,0.4,0.52,0.65,0.820322181
0.08,0.4,0.52,0.7,0.820322181
0.08,0.4,0.52,0.75,0.820322181
0.08,0.4,0.52,0.8,0.820322181
0.08,0.4,0.52,0.85,0.820322181
0.08,0.4,0.52,0.9,0.820322181
0.08,0.4,0.52,0.95,0.820322181
0.08,0.44,0.48,0.5,0.820322181
0.08,0.44,0.48,0.55,0.820322181
0.08,0.44,0.48,0.6,0.820322181
0.08,0.44,0.48,0.65,0.820322181
0.08,0.44,0.48,0.7,0.820322181
0.08,0.48,0.44,0.55,0.820322181
0.08,0.48,0.44,0.6,0.820322181
0.08,0.48,0.44,0.65,0.820322181
0.08,0.48,0.44,0.7,0.820322181
0.08,0.48,0.44,0.75,0.820322181
0.08,0.48,0.44,0.8,0.820322181
0.08,0.48,0.44,0.85,0.820322181
0.08,0.48,0.44,0.9,0.820322181
0.08,0.48,0.44,0.95,0.820322181
0.08,0.56,0.36,0.5,0.820322181
0.08,0.56,0.36,0.55,0.820322181
0.08,0.56,0.36,0.6,0.820322181
0.08,0.56,0.36,0.65,0.820322181
0.08,0.56,0.36,0.7,0.820322181
0.08,0.56,0.36,0.75,0.820322181
0.08,0.56,0.36,0.8,0.820322181
0.08,0.56,0.36,0.85,0.820322181
0.08,0.56,0.36,0.9,0.820322181
0.08,0.56,0.36,0.95,0.820322181
0.08,0.6,0.32,0.5,0.820322181
0.08,0.6,0.32,0.55,0.820322181
0.08,0.6,0.32,0.6,0.820322181
0.08,0.6,0.32,0.65,0.820322181
0.08,0.6,0.32,0.7,0.820322181
0.08,0.6,0.32,0.75,0.820322181
0.08,0.6,0.32,0.8,0.820322181
0.12,0.28,0.6,0.5,0.820322181
0.12,0.28,0.6,0.55,0.820322181
0.12,0.28,0.6,0.7,0.820322181
0.12,0.28,0.6,0.75,0.820322181
0.12,0.28,0.6,0.8,0.820322181
0.12,0.28,0.6,0.85,0.820322181
0.12,0.4,0.48,0.95,0.820322181
0.12,0.48,0.4,0.75,0.820322181
0.12,0.48,0.4,0.8,0.820322181
0.12,0.48,0.4,0.85,0.820322181
0.12,0.48,0.4,0.9,0.820322181
0.12,0.52,0.36,0.6,0.820322181
0.12,0.52,0.36,0.65,0.820322181
0.12,0.52,0.36,0.7,0.820322181
0.12,0.52,0.36,0.75,0.820322181
0.12,0.52,0.36,0.8,0.820322181
0.12,0.52,0.36,0.85,0.820322181
0.12,0.52,0.36,0.9,0.820322181
0.12,0.52,0.36,0.95,0.820322181
0.16,0.24,0.6,0.5,0.820322181
0.16,0.28,0.56,0.5,0.820322181
0.16,0.28,0.56,0.55,0.820322181
0.16,0.28,0.56,0.6,0.820322181
0.16,0.28,0.56,0.8,0.820322181
0.16,0.28,0.56,0.85,0.820322181
0.16,0.28,0.56,0.9,0.820322181
0.16,0.28,0.56,0.95,0.820322181
0.16,0.32,0.52,0.5,0.820322181
0.16,0.32,0.52,0.55,0.820322181
0.16,0.32,0.52,0.75,0.820322181
0.16,0.32,0.52,0.8,0.820322181
0.16,0.32,0.52,0.85,0.820322181
0.16,0.32,0.52,0.9,0.820322181
0.16,0.32,0.52,0.95,0.820322181
0.16,0.44,0.4,0.8,0.820322181
0.16,0.44,0.4,0.85,0.820322181
0.16,0.44,0.4,0.9,0.820322181
0.16,0.44,0.4,0.95,0.820322181
0.16,0.48,0.36,0.75,0.820322181
0.16,0.48,0.36,0.8,0.820322181
0.16,0.52,0.32,0.6,0.820322181
0.16,0.52,0.32,0.65,0.820322181
0.16,0.52,0.32,0.7,0.820322181
0.16,0.52,0.32,0.75,0.820322181
0.16,0.52,0.32,0.8,0.820322181
0.16,0.52,0.32,0.85,0.820322181
0.16,0.52,0.32,0.9,0.820322181
0.16,0.52,0.32,0.95,0.820322181
0.2,0.28,0.52,0.55,0.820322181
0.2,0.28,0.52,0.6,0.820322181
0.2,0.28,0.52,0.65,0.820322181
0.2,0.28,0.52,0.75,0.820322181
0.2,0.28,0.52,0.8,0.820322181
0.2,0.28,0.52,0.85,0.820322181
0.2,0.28,0.52,0.9,0.820322181
0.2,0.28,0.52,0.95,0.820322181
0.2,0.32,0.48,0.5,0.820322181
0.2,0.32,0.48,0.55,0.820322181
0.2,0.32,0.48,0.6,0.820322181
0.2,0.32,0.48,0.65,0.820322181
0.2,0.32,0.48,0.95,0.820322181
0.2,0.44,0.36,0.95,0.820322181
0.24,0.24,0.52,0.9,0.820322181
0.24,0.24,0.52,0.95,0.820322181
0.24,0.28,0.48,0.7,0.820322181
0.24,0.28,0.48,0.75,0.820322181
0.24,0.28,0.48,0.8,0.820322181
0.24,0.28,0.48,0.85,0.820322181
0.24,0.28,0.48,0.9,0.820322181
0.24,0.28,0.48,0.95,0.820322181
0.24,0.32,0.44,0.75,0.820322181
0.24,0.36,0.4,0.5,0.820322181
0.24,0.36,0.4,0.55,0.820322181
0.24,0.36,0.4,0.6,0.820322181
0.24,0.36,0.4,0.65,0.820322181
0.24,0.36,0.4,0.7,0.820322181
0.24,0.36,0.4,0.75,0.820322181
0.28,0.28,0.44,0.95,0.820322181
0.28,0.36,0.36,0.7,0.820322181
0.28,0.36,0.36,0.75,0.820322181
0.28,0.36,0.36,0.8,0.820322181
0.32,0.4,0.28,0.5,0.820322181
0.36,0.4,0.24,0.5,0.820322181
0.36,0.4,0.24,0.85,0.820322181
0.36,0.4,0.24,0.9,0.820322181
0.36,0.4,0.24,0.95,0.820322181
0.4,0.4,0.2,0.55,0.820322181
0.4,0.4,0.2,0.6,0.820322181
0.4,0.4,0.2,0.65,0.820322181
0.4,0.4,0.2,0.7,0.820322181
0.4,0.4,0.2,0.75,0.820322181
0.4,0.4,0.2,0.95,0.820322181
0.44,0.36,0.2,0.95,0.820322181
0.44,0.4,0.16,0.7,0.820322181
0.44,0.4,0.16,0.75,0.820322181
0.44,0.44,0.12,0.5,0.820322181
0.48,0.36,0.16,0.95,0.820322181
0.48,0.4,0.12,0.6,0.820322181
0.48,0.4,0.12,0.65,0.820322181
0.6,0.36,0.04,0.5,0.820322181
0.64,0.36,0,0.5,0.820322181
0.64,0.36,0,0.55,0.820322181
0.64,0.36,0,0.6,0.820322181
0.64,0.36,0,0.65,0.820322181
0.64,0.36,0,0.7,0.820322181
0.64,0.36,0,0.75,0.820322181
0.64,0.36,0,0.8,0.820322181
0.64,0.36,0,0.85,0.820322181
0.64,0.36,0,0.9,0.820322181
0.64,0.36,0,0.95,0.820322181
0.68,0.32,0,0.5,0.820322181
0.68,0.32,0,0.55,0.820322181
0.68,0.32,0,0.6,0.820322181
0.68,0.32,0,0.65,0.820322181
0.68,0.32,0,0.7,0.820322181
0.68,0.32,0,0.75,0.820322181
0.68,0.32,0,0.8,0.820322181
0.68,0.32,0,0.85,0.820322181
0.68,0.32,0,0.9,0.820322181
0.68,0.32,0,0.95,0.820322181
0.72,0.28,0,0.95,0.820322181
0,0.64,0.36,0.5,0.819083024
0,0.64,0.36,0.55,0.819083024
0,0.64,0.36,0.6,0.819083024
0,0.64,0.36,0.65,0.819083024
0,0.64,0.36,0.7,0.819083024
0,0.64,0.36,0.75,0.819083024
0,0.64,0.36,0.8,0.819083024
0,0.64,0.36,0.85,0.819083024
0,0.64,0.36,0.9,0.819083024
0,0.64,0.36,0.95,0.819083024
0.04,0.32,0.64,0.5,0.819083024
0.04,0.32,0.64,0.55,0.819083024
0.04,0.32,0.64,0.6,0.819083024
0.04,0.32,0.64,0.65,0.819083024
0.04,0.32,0.64,0.7,0.819083024
0.04,0.32,0.64,0.75,0.819083024
0.04,0.32,0.64,0.8,0.819083024
0.04,0.32,0.64,0.85,0.819083024
0.04,0.32,0.64,0.9,0.819083024
0.04,0.32,0.64,0.95,0.819083024
0.04,0.36,0.6,0.5,0.819083024
0.04,0.36,0.6,0.55,0.819083024
0.04,0.36,0.6,0.6,0.819083024
0.04,0.36,0.6,0.65,0.819083024
0.04,0.36,0.6,0.7,0.819083024
0.04,0.36,0.6,0.75,0.819083024
0.04,0.36,0.6,0.8,0.819083024
0.04,0.36,0.6,0.85,0.819083024
0.04,0.36,0.6,0.9,0.819083024
0.04,0.36,0.6,0.95,0.819083024
0.04,0.48,0.48,0.5,0.819083024
0.04,0.48,0.48,0.55,0.819083024
0.04,0.48,0.48,0.6,0.819083024
0.04,0.48,0.48,0.65,0.819083024
0.04,0.48,0.48,0.7,0.819083024
0.04,0.48,0.48,0.75,0.819083024
0.04,0.48,0.48,0.8,0.819083024
0.04,0.48,0.48,0.85,0.819083024
0.04,0.48,0.48,0.9,0.819083024
0.04,0.48,0.48,0.95,0.819083024
0.04,0.52,0.44,0.5,0.819083024
0.04,0.52,0.44,0.55,0.819083024
0.04,0.52,0.44,0.6,0.819083024
0.04,0.52,0.44,0.65,0.819083024
0.04,0.52,0.44,0.7,0.819083024
0.04,0.52,0.44,0.75,0.819083024
0.04,0.52,0.44,0.8,0.819083024
0.04,0.52,0.44,0.85,0.819083024
0.04,0.52,0.44,0.9,0.819083024
0.04,0.56,0.4,0.5,0.819083024
0.04,0.56,0.4,0.55,0.819083024
0.04,0.56,0.4,0.6,0.819083024
0.04,0.56,0.4,0.65,0.819083024
0.04,0.56,0.4,0.7,0.819083024
0.04,0.56,0.4,0.75,0.819083024
0.04,0.56,0.4,0.8,0.819083024
0.04,0.56,0.4,0.85,0.819083024
0.04,0.56,0.4,0.9,0.819083024
0.04,0.56,0.4,0.95,0.819083024
0.04,0.6,0.36,0.5,0.819083024
0.04,0.6,0.36,0.55,0.819083024
0.04,0.6,0.36,0.6,0.819083024
0.04,0.6,0.36,0.65,0.819083024
0.04,0.6,0.36,0.7,0.819083024
0.04,0.6,0.36,0.75,0.819083024
0.04,0.6,0.36,0.8,0.819083024
0.04,0.6,0.36,0.85,0.819083024
0.04,0.6,0.36,0.9,0.819083024
0.04,0.6,0.36,0.95,0.819083024
0.04,0.64,0.32,0.5,0.819083024
0.04,0.64,0.32,0.55,0.819083024
0.04,0.64,0.32,0.6,0.819083024
0.08,0.32,0.6,0.5,0.819083024
0.08,0.32,0.6,0.55,0.819083024
0.08,0.32,0.6,0.75,0.819083024
0.08,0.32,0.6,0.8,0.819083024
0.08,0.32,0.6,0.85,0.819083024
0.08,0.32,0.6,0.9,0.819083024
0.08,0.32,0.6,0.95,0.819083024
0.08,0.36,0.56,0.5,0.819083024
0.08,0.36,0.56,0.55,0.819083024
0.08,0.36,0.56,0.6,0.819083024
0.08,0.36,0.56,0.65,0.819083024
0.08,0.36,0.56,0.7,0.819083024
0.08,0.36,0.56,0.75,0.819083024
0.08,0.36,0.56,0.8,0.819083024
0.08,0.36,0.56,0.85,0.819083024
0.08,0.36,0.56,0.9,0.819083024
0.08,0.36,0.56,0.95,0.819083024
0.08,0.6,0.32,0.85,0.819083024
0.12,0.28,0.6,0.6,0.819083024
0.12,0.28,0.6,0.65,0.819083024
0.12,0.32,0.56,0.5,0.819083024
0.12,0.32,0.56,0.55,0.819083024
0.12,0.32,0.56,0.6,0.819083024
0.12,0.32,0.56,0.65,0.819083024
0.12,0.32,0.56,0.7,0.819083024
0.12,0.32,0.56,0.75,0.819083024
0.12,0.36,0.52,0.6,0.819083024
0.12,0.36,0.52,0.65,0.819083024
0.12,0.36,0.52,0.7,0.819083024
0.12,0.36,0.52,0.75,0.819083024
0.12,0.36,0.52,0.8,0.819083024
0.12,0.36,0.52,0.85,0.819083024
0.12,0.36,0.52,0.9,0.819083024
0.12,0.36,0.52,0.95,0.819083024
0.12,0.4,0.48,0.5,0.819083024
0.12,0.4,0.48,0.55,0.819083024
0.12,0.4,0.48,0.6,0.819083024
0.12,0.4,0.48,0.65,0.819083024
0.12,0.4,0.48,0.7,0.819083024
0.12,0.4,0.48,0.75,0.819083024
0.12,0.4,0.48,0.8,0.819083024
0.12,0.4,0.48,0.85,0.819083024
0.12,0.4,0.48,0.9,0.819083024
0.12,0.52,0.36,0.5,0.819083024
0.12,0.52,0.36,0.55,0.819083024
0.12,0.56,0.32,0.5,0.819083024
0.12,0.56,0.32,0.55,0.819083024
0.12,0.56,0.32,0.6,0.819083024
0.12,0.56,0.32,0.65,0.819083024
0.12,0.56,0.32,0.7,0.819083024
0.12,0.56,0.32,0.75,0.819083024
0.12,0.56,0.32,0.8,0.819083024
0.12,0.56,0.32,0.85,0.819083024
0.12,0.56,0.32,0.9,0.819083024
0.12,0.56,0.32,0.95,0.819083024
0.16,0.28,0.56,0.65,0.819083024
0.16,0.28,0.56,0.7,0.819083024
0.16,0.28,0.56,0.75,0.819083024
0.16,0.32,0.52,0.6,0.819083024
0.16,0.32,0.52,0.65,0.819083024
0.16,0.32,0.52,0.7,0.819083024
0.16,0.4,0.44,0.5,0.819083024
0.16,0.4,0.44,0.55,0.819083024
0.16,0.4,0.44,0.6,0.819083024
0.16,0.4,0.44,0.65,0.819083024
0.16,0.4,0.44,0.7,0.819083024
0.16,0.4,0.44,0.75,0.819083024
0.16,0.4,0.44,0.8,0.819083024
0.16,0.4,0.44,0.85,0.819083024
0.16,0.4,0.44,0.9,0.819083024
0.16,0.4,0.44,0.95,0.819083024
0.16,0.44,0.4,0.5,0.819083024
0.16,0.44,0.4,0.55,0.819083024
0.16,0.44,0.4,0.6,0.819083024
0.16,0.44,0.4,0.65,0.819083024
0.16,0.44,0.4,0.7,0.819083024
0.16,0.44,0.4,0.75,0.819083024
0.16,0.48,0.36,0.5,0.819083024
0.16,0.48,0.36,0.55,0.819083024
0.16,0.48,0.36,0.6,0.819083024
0.16,0.48,0.36,0.65,0.819083024
0.16,0.48,0.36,0.7,0.819083024
0.16,0.52,0.32,0.5,0.819083024
0.16,0.52,0.32,0.55,0.819083024
0.2,0.28,0.52,0.7,0.819083024
0.2,0.32,0.48,0.7,0.819083024
0.2,0.32,0.48,0.75,0.819083024
0.2,0.32,0.48,0.8,0.819083024
0.2,0.32,0.48,0.85,0.819083024
0.2,0.32,0.48,0.9,0.819083024
0.2,0.36,0.44,0.5,0.819083024
0.2,0.4,0.4,0.5,0.819083024
0.2,0.4,0.4,0.55,0.819083024
0.2,0.4,0.4,0.6,0.819083024
0.2,0.4,0.4,0.65,0.819083024
0.2,0.4,0.4,0.7,0.819083024
0.2,0.4,0.4,0.75,0.819083024
0.2,0.4,0.4,0.8,0.819083024
0.2,0.4,0.4,0.85,0.819083024
0.2,0.4,0.4,0.9,0.819083024
0.2,0.4,0.4,0.95,0.819083024
0.2,0.44,0.36,0.5,0.819083024
0.2,0.44,0.36,0.55,0.819083024
0.2,0.44,0.36,0.6,0.819083024
0.2,0.44,0.36,0.65,0.819083024
0.2,0.44,0.36,0.7,0.819083024
0.2,0.44,0.36,0.75,0.819083024
0.2,0.44,0.36,0.8,0.819083024
0.2,0.44,0.36,0.85,0.819083024
0.2,0.44,0.36,0.9,0.819083024
0.24,0.32,0.44,0.8,0.819083024
0.24,0.32,0.44,0.85,0.819083024
0.24,0.32,0.44,0.9,0.819083024
0.24,0.32,0.44,0.95,0.819083024
0.24,0.36,0.4,0.8,0.819083024
0.24,0.36,0.4,0.85,0.819083024
0.28,0.32,0.4,0.8,0.819083024
0.28,0.32,0.4,0.85,0.819083024
0.28,0.32,0.4,0.9,0.819083024
0.28,0.32,0.4,0.95,0.819083024
0.28,0.36,0.36,0.85,0.819083024
0.28,0.36,0.36,0.9,0.819083024
0.28,0.36,0.36,0.95,0.819083024
0.28,0.4,0.32,0.55,0.819083024
0.28,0.4,0.32,0.6,0.819083024
0.28,0.4,0.32,0.65,0.819083024
0.28,0.4,0.32,0.7,0.819083024
0.32,0.44,0.24,0.85,0.819083024
0.32,0.44,0.24,0.9,0.819083024
0.32,0.44,0.24,0.95,0.819083024
0.36,0.44,0.2,0.95,0.819083024
0.4,0.44,0.16,0.55,0.819083024
0.4,0.44,0.16,0.6,0.819083024
0.4,0.44,0.16,0.65,0.819083024
0.4,0.44,0.16,0.7,0.819083024
0.4,0.44,0.16,0.75,0.819083024
0.4,0.44,0.16,0.95,0.819083024
0.4,0.48,0.12,0.5,0.819083024
0.4,0.48,0.12,0.55,0.819083024
0.4,0.48,0.12,0.6,0.819083024
0.44,0.4,0.16,0.5,0.819083024
0.44,0.4,0.16,0.55,0.819083024
0.44,0.4,0.16,0.6,0.819083024
0.44,0.4,0.16,0.65,0.819083024
0.44,0.44,0.12,0.55,0.819083024
0.44,0.44,0.12,0.6,0.819083024
0.44,0.44,0.12,0.65,0.819083024
0.44,0.44,0.12,0.7,0.819083024
0.44,0.44,0.12,0.75,0.819083024
0.44,0.44,0.12,0.8,0.819083024
0.44,0.44,0.12,0.85,0.819083024
0.44,0.44,0.12,0.9,0.819083024
0.44,0.44,0.12,0.95,0.819083024
0.48,0.4,0.12,0.7,0.819083024
0.48,0.4,0.12,0.75,0.819083024
0.48,0.4,0.12,0.8,0.819083024
0.48,0.4,0.12,0.85,0.819083024
0.48,0.4,0.12,0.9,0.819083024
0.48,0.4,0.12,0.95,0.819083024
0.48,0.44,0.08,0.6,0.819083024
0.48,0.44,0.08,0.65,0.819083024
0.48,0.44,0.08,0.7,0.819083024
0.48,0.44,0.08,0.75,0.819083024
0.48,0.44,0.08,0.8,0.819083024
0.48,0.44,0.08,0.85,0.819083024
0.48,0.44,0.08,0.9,0.819083024
0.48,0.44,0.08,0.95,0.819083024
0.52,0.4,0.08,0.5,0.819083024
0.52,0.4,0.08,0.55,0.819083024
0.52,0.4,0.08,0.6,0.819083024
0.52,0.4,0.08,0.65,0.819083024
0.52,0.4,0.08,0.7,0.819083024
0.52,0.4,0.08,0.75,0.819083024
0.52,0.4,0.08,0.8,0.819083024
0.52,0.4,0.08,0.85,0.819083024
0.52,0.4,0.08,0.9,0.819083024
0.52,0.4,0.08,0.95,0.819083024
0.56,0.4,0.04,0.85,0.819083024
0.56,0.4,0.04,0.9,0.819083024
0.56,0.4,0.04,0.95,0.819083024
0,0.48,0.52,0.5,0.817843866
0,0.48,0.52,0.55,0.817843866
0,0.48,0.52,0.6,0.817843866
0,0.48,0.52,0.65,0.817843866
0,0.48,0.52,0.7,0.817843866
0,0.48,0.52,0.75,0.817843866
0,0.48,0.52,0.8,0.817843866
0,0.48,0.52,0.85,0.817843866
0,0.48,0.52,0.9,0.817843866
0,0.48,0.52,0.95,0.817843866
0,0.6,0.4,0.5,0.817843866
0,0.6,0.4,0.55,0.817843866
0,0.6,0.4,0.6,0.817843866
0,0.6,0.4,0.65,0.817843866
0,0.6,0.4,0.7,0.817843866
0,0.6,0.4,0.75,0.817843866
0,0.6,0.4,0.8,0.817843866
0,0.6,0.4,0.85,0.817843866
0,0.6,0.4,0.9,0.817843866
0,0.6,0.4,0.95,0.817843866
0.04,0.52,0.44,0.95,0.817843866
0.08,0.32,0.6,0.6,0.817843866
0.08,0.32,0.6,0.65,0.817843866
0.08,0.32,0.6,0.7,0.817843866
0.08,0.6,0.32,0.9,0.817843866
0.12,0.32,0.56,0.8,0.817843866
0.12,0.32,0.56,0.85,0.817843866
0.12,0.32,0.56,0.9,0.817843866
0.12,0.32,0.56,0.95,0.817843866
0.12,0.36,0.52,0.5,0.817843866
0.12,0.36,0.52,0.55,0.817843866
0.16,0.36,0.48,0.5,0.817843866
0.16,0.36,0.48,0.55,0.817843866
0.16,0.36,0.48,0.6,0.817843866
0.16,0.36,0.48,0.65,0.817843866
0.16,0.36,0.48,0.7,0.817843866
0.16,0.36,0.48,0.75,0.817843866
0.16,0.36,0.48,0.8,0.817843866
0.16,0.36,0.48,0.85,0.817843866
0.16,0.36,0.48,0.9,0.817843866
0.16,0.36,0.48,0.95,0.817843866
0.2,0.36,0.44,0.55,0.817843866
0.2,0.36,0.44,0.6,0.817843866
0.2,0.36,0.44,0.65,0.817843866
0.2,0.36,0.44,0.7,0.817843866
0.2,0.36,0.44,0.75,0.817843866
0.2,0.36,0.44,0.8,0.817843866
0.2,0.36,0.44,0.85,0.817843866
0.2,0.36,0.44,0.9,0.817843866
0.2,0.36,0.44,0.95,0.817843866
0.2,0.48,0.32,0.95,0.817843866
0.24,0.36,0.4,0.9,0.817843866
0.24,0.36,0.4,0.95,0.817843866
0.24,0.4,0.36,0.5,0.817843866
0.24,0.4,0.36,0.55,0.817843866
0.24,0.4,0.36,0.6,0.817843866
0.24,0.4,0.36,0.95,0.817843866
0.24,0.44,0.32,0.75,0.817843866
0.24,0.44,0.32,0.8,0.817843866
0.24,0.44,0.32,0.85,0.817843866
0.24,0.44,0.32,0.9,0.817843866
0.24,0.44,0.32,0.95,0.817843866
0.28,0.4,0.32,0.5,0.817843866
0.28,0.4,0.32,0.75,0.817843866
0.32,0.44,0.24,0.5,0.817843866
0.32,0.44,0.24,0.55,0.817843866
0.32,0.44,0.24,0.6,0.817843866
0.32,0.44,0.24,0.65,0.817843866
0.32,0.44,0.24,0.7,0.817843866
0.32,0.44,0.24,0.75,0.817843866
0.32,0.44,0.24,0.8,0.817843866
0.36,0.44,0.2,0.5,0.817843866
0.36,0.44,0.2,0.7,0.817843866
0.36,0.44,0.2,0.75,0.817843866
0.36,0.44,0.2,0.8,0.817843866
0.36,0.44,0.2,0.85,0.817843866
0.36,0.44,0.2,0.9,0.817843866
0.36,0.48,0.16,0.5,0.817843866
0.36,0.52,0.12,0.5,0.817843866
0.36,0.52,0.12,0.55,0.817843866
0.36,0.52,0.12,0.6,0.817843866
0.36,0.52,0.12,0.65,0.817843866
0.36,0.52,0.12,0.7,0.817843866
0.36,0.52,0.12,0.75,0.817843866
